"#node1","automated_textmining","combined_score","database_annotated","EdgeBetweenness","experimentally_determined_interaction","homology","interaction","name","node2","Origin","selected","shared interaction","shared name"
"NDUFC2","0","0.666","0","51.25929070929063","0.666","0","interacts with","9606.ENSP00000281031 (interacts with) 9606.ENSP00000351737","TMEM126B","2","false","interacts with","9606.ENSP00000281031 (interacts with) 9606.ENSP00000351737"
"NDUFC2","0","0.656","0","4.302056277056276","0.656","0","interacts with","9606.ENSP00000281031 (interacts with) 9606.ENSP00000418803","TIMMDC1","2","false","interacts with","9606.ENSP00000281031 (interacts with) 9606.ENSP00000418803"
"NDUFC2","0","0.862","0","3.4626373626373623","0.862","0","interacts with","9606.ENSP00000281031 (interacts with) 9606.ENSP00000392709","NDUFS1","2","false","interacts with","9606.ENSP00000281031 (interacts with) 9606.ENSP00000392709"
"NDUFC2","0","0.859","0","2.9444555444555442","0.859","0","interacts with","9606.ENSP00000281031 (interacts with) 9606.ENSP00000315774","NDUFS8","2","false","interacts with","9606.ENSP00000281031 (interacts with) 9606.ENSP00000315774"
"NDUFC2","0","0.865","0","2.4675324675324672","0.865","0","interacts with","9606.ENSP00000281031 (interacts with) 9606.ENSP00000356972","NDUFS2","2","false","interacts with","9606.ENSP00000281031 (interacts with) 9606.ENSP00000356972"
"NDUFC2","0","0.924","0","3.4531135531135533","0.924","0","interacts with","9606.ENSP00000281031 (interacts with) 9606.ENSP00000327268","NDUFV2","2","false","interacts with","9606.ENSP00000281031 (interacts with) 9606.ENSP00000327268"
"NDUFC2","0","0.912","0","2.9761904761904763","0.912","0","interacts with","9606.ENSP00000281031 (interacts with) 9606.ENSP00000296684","NDUFS4","2","false","interacts with","9606.ENSP00000281031 (interacts with) 9606.ENSP00000296684"
"NDUFC2","0","0.925","0","2.685714285714286","0.925","0","interacts with","9606.ENSP00000281031 (interacts with) 9606.ENSP00000497587","NDUFV1","2","false","interacts with","9606.ENSP00000281031 (interacts with) 9606.ENSP00000497587"
"NDUFB11","0","0.937","0","3.201923076923077","0.937","0","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000299166","NDUFB8","2","false","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000299166"
"NDUFB11","0","0.931","0","6.824999999999999","0.931","0","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000233627","NDUFS7","2","false","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000233627"
"NDUFB11","0","0.939","0","2.7222222222222223","0.939","0","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000407336","NDUFB3","2","false","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000407336"
"NDUFB11","0","0.949","0","2.876923076923077","0.949","0","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000392709","NDUFS1","2","false","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000392709"
"NDUFB11","0","0.601","0","51.48580586080578","0.601","0","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000351737","TMEM126B","2","false","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000351737"
"NDUFB11","0","0.949","0","2.7222222222222223","0.949","0","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000215565","NDUFB7","2","false","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000215565"
"NDUFB11","0","0.949","0","3.1991452991452993","0.949","0","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000327268","NDUFV2","2","false","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000327268"
"NDUFB11","0","0.951","0","2.575","0.951","0","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000263774","NDUFS3","2","false","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000263774"
"NDUFB11","0","0.974","0","3.201923076923077","0.974","0","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000276689","NDUFB9","2","false","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000276689"
"NDUFB11","0","0.951","0","3.5043040293040293","0.951","0","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000315774","NDUFS8","2","false","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000315774"
"NDUFB11","0","0.972","0","3.0273809523809527","0.972","0","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000356972","NDUFS2","2","false","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000356972"
"NDUFB11","0","0.93","0","2.7222222222222223","0.93","0","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000274137","NDUFS6","2","false","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000274137"
"NDUFB11","0","0.949","0","2.7250000000000005","0.949","0","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000497587","NDUFV1","2","false","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000497587"
"NDUFB11","0","0.943","0","2.7222222222222223","0.943","0","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000296684","NDUFS4","2","false","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000296684"
"NDUFB11","0","0.971","0","2.5416666666666665","0.971","0","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000281031","NDUFC2","2","false","interacts with","9606.ENSP00000276062 (interacts with) 9606.ENSP00000281031"
"NDUFB8","0","0.734","0","5.8050976800976795","0.734","0","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000418803","TIMMDC1","2","false","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000418803"
"NDUFB8","0","0.927","0","7.774603174603175","0.927","0","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000233627","NDUFS7","2","false","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000233627"
"NDUFB8","0","0.946","0","2.3333333333333335","0.946","0","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000392709","NDUFS1","2","false","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000392709"
"NDUFB8","0","0.969","0","2.142857142857143","0.969","0","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000327268","NDUFV2","2","false","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000327268"
"NDUFB8","0","0.951","0","3.584859584859585","0.951","0","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000263774","NDUFS3","2","false","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000263774"
"NDUFB8","0","0.988","0","2.0","0.988","0","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000276689","NDUFB9","2","false","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000276689"
"NDUFB8","0","0.953","0","2.507936507936508","0.953","0","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000315774","NDUFS8","2","false","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000315774"
"NDUFB8","0","0.946","0","2.9079365079365083","0.946","0","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000356972","NDUFS2","2","false","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000356972"
"NDUFB8","0","0.973","0","2.542857142857143","0.973","0","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000274137","NDUFS6","2","false","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000274137"
"NDUFB8","0","0.956","0","2.4000000000000004","0.956","0","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000497587","NDUFV1","2","false","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000497587"
"NDUFB8","0","0.951","0","2.542857142857143","0.951","0","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000296684","NDUFS4","2","false","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000296684"
"NDUFB8","0","0.907","0","3.1626373626373625","0.907","0","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000281031","NDUFC2","2","false","interacts with","9606.ENSP00000299166 (interacts with) 9606.ENSP00000281031"
"NDUFA9","0","0.959","0","2.7250000000000005","0.959","0","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000276062","NDUFB11","2","false","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000276062"
"NDUFA9","0","0.969","0","2.4000000000000004","0.969","0","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000299166","NDUFB8","2","false","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000299166"
"NDUFA9","0","0.734","0","5.061507936507936","0.734","0","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000418803","TIMMDC1","2","false","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000418803"
"NDUFA9","0","0.982","0","6.707936507936508","0.982","0","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000233627","NDUFS7","2","false","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000233627"
"NDUFA9","0","0.969","0","2.142857142857143","0.969","0","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000407336","NDUFB3","2","false","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000407336"
"NDUFA9","0","0.969","0","2.7333333333333334","0.969","0","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000392709","NDUFS1","2","false","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000392709"
"NDUFA9","0","0.969","0","2.142857142857143","0.969","0","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000215565","NDUFB7","2","false","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000215565"
"NDUFA9","0","0.969","0","2.542857142857143","0.969","0","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000327268","NDUFV2","2","false","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000327268"
"NDUFA9","0","0.983","0","3.1079365079365084","0.983","0","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000263774","NDUFS3","2","false","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000263774"
"NDUFA9","0","0.954","0","2.4000000000000004","0.954","0","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000276689","NDUFB9","2","false","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000276689"
"NDUFA9","0","0.983","0","2.9079365079365083","0.983","0","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000315774","NDUFS8","2","false","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000315774"
"NDUFA9","0","0.969","0","2.507936507936508","0.969","0","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000356972","NDUFS2","2","false","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000356972"
"NDUFA9","0","0.983","0","2.142857142857143","0.983","0","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000274137","NDUFS6","2","false","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000274137"
"NDUFA9","0","0.969","0","2.2222222222222223","0.969","0","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000268668","NDUFB10","2","false","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000268668"
"NDUFA9","0","0.969","0","2.0","0.969","0","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000497587","NDUFV1","2","false","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000497587"
"NDUFA9","0","0.983","0","2.142857142857143","0.983","0","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000296684","NDUFS4","2","false","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000296684"
"NDUFA9","0","0.909","0","2.685714285714286","0.909","0","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000281031","NDUFC2","2","false","interacts with","9606.ENSP00000266544 (interacts with) 9606.ENSP00000281031"
"TIMMDC1","0","0.734","0","44.68195970695962","0.734","0","interacts with","9606.ENSP00000418803 (interacts with) 9606.ENSP00000351737","TMEM126B","2","false","interacts with","9606.ENSP00000418803 (interacts with) 9606.ENSP00000351737"
"NDUFAF3","0","0.734","0","28.604040404040436","0.734","0","interacts with","9606.ENSP00000323076 (interacts with) 9606.ENSP00000418803","TIMMDC1","2","false","interacts with","9606.ENSP00000323076 (interacts with) 9606.ENSP00000418803"
"NDUFAF3","0","0.734","0","29.865151515151545","0.734","0","interacts with","9606.ENSP00000323076 (interacts with) 9606.ENSP00000233627","NDUFS7","2","false","interacts with","9606.ENSP00000323076 (interacts with) 9606.ENSP00000233627"
"NDUFAF3","0","0.734","0","5.161976911976912","0.734","0","interacts with","9606.ENSP00000323076 (interacts with) 9606.ENSP00000358272","NDUFAF4","2","false","interacts with","9606.ENSP00000323076 (interacts with) 9606.ENSP00000358272"
"NDUFAF3","0","0.61","0","8.584931734931734","0.61","0","interacts with","9606.ENSP00000323076 (interacts with) 9606.ENSP00000351737","TMEM126B","2","false","interacts with","9606.ENSP00000323076 (interacts with) 9606.ENSP00000351737"
"NDUFAF3","0","0.734","0","31.615151515151545","0.734","0","interacts with","9606.ENSP00000323076 (interacts with) 9606.ENSP00000263774","NDUFS3","2","false","interacts with","9606.ENSP00000323076 (interacts with) 9606.ENSP00000263774"
"NDUFAF3","0","0.734","0","34.811122211122246","0.734","0","interacts with","9606.ENSP00000323076 (interacts with) 9606.ENSP00000315774","NDUFS8","2","false","interacts with","9606.ENSP00000323076 (interacts with) 9606.ENSP00000315774"
"NDUFAF3","0","0.734","0","32.067532467532494","0.734","0","interacts with","9606.ENSP00000323076 (interacts with) 9606.ENSP00000356972","NDUFS2","2","false","interacts with","9606.ENSP00000323076 (interacts with) 9606.ENSP00000356972"
"NDUFAF3","0","0.734","0","32.38030303030306","0.734","0","interacts with","9606.ENSP00000323076 (interacts with) 9606.ENSP00000268668","NDUFB10","2","false","interacts with","9606.ENSP00000323076 (interacts with) 9606.ENSP00000268668"
"NDUFS7","0","0.734","0","6.2035714285714265","0.734","0","interacts with","9606.ENSP00000233627 (interacts with) 9606.ENSP00000418803","TIMMDC1","2","false","interacts with","9606.ENSP00000233627 (interacts with) 9606.ENSP00000418803"
"NDUFS7","0","0.974","0","8.015079365079366","0.974","0","interacts with","9606.ENSP00000233627 (interacts with) 9606.ENSP00000327268","NDUFV2","2","false","interacts with","9606.ENSP00000233627 (interacts with) 9606.ENSP00000327268"
"NDUFS7","0","0.991","0","5.233333333333333","0.991","0","interacts with","9606.ENSP00000233627 (interacts with) 9606.ENSP00000315774","NDUFS8","2","false","interacts with","9606.ENSP00000233627 (interacts with) 9606.ENSP00000315774"
"NDUFS7","0","0.975","0","6.707936507936508","0.975","0","interacts with","9606.ENSP00000233627 (interacts with) 9606.ENSP00000497587","NDUFV1","2","false","interacts with","9606.ENSP00000233627 (interacts with) 9606.ENSP00000497587"
"NDUFAF4","0","0.734","0","39.77777777777777","0.734","0","interacts with","9606.ENSP00000358272 (interacts with) 9606.ENSP00000233627","NDUFS7","2","false","interacts with","9606.ENSP00000358272 (interacts with) 9606.ENSP00000233627"
"NDUFAF4","0","0.734","0","33.08730158730158","0.734","0","interacts with","9606.ENSP00000358272 (interacts with) 9606.ENSP00000418803","TIMMDC1","2","false","interacts with","9606.ENSP00000358272 (interacts with) 9606.ENSP00000418803"
"NDUFAF4","0","0.522","0","3.1483516483516483","0.522","0","interacts with","9606.ENSP00000358272 (interacts with) 9606.ENSP00000351737","TMEM126B","2","false","interacts with","9606.ENSP00000358272 (interacts with) 9606.ENSP00000351737"
"NDUFAF4","0","0.609","0","37.52777777777777","0.609","0","interacts with","9606.ENSP00000358272 (interacts with) 9606.ENSP00000263774","NDUFS3","2","false","interacts with","9606.ENSP00000358272 (interacts with) 9606.ENSP00000263774"
"NDUFAF4","0","0.61","0","40.057081807081794","0.61","0","interacts with","9606.ENSP00000358272 (interacts with) 9606.ENSP00000315774","NDUFS8","2","false","interacts with","9606.ENSP00000358272 (interacts with) 9606.ENSP00000315774"
"NDUFAF4","0","0.586","0","37.98015873015872","0.586","0","interacts with","9606.ENSP00000358272 (interacts with) 9606.ENSP00000356972","NDUFS2","2","false","interacts with","9606.ENSP00000358272 (interacts with) 9606.ENSP00000356972"
"NDUFAF4","0","0.577","0","37.876262626262616","0.577","0","interacts with","9606.ENSP00000358272 (interacts with) 9606.ENSP00000281031","NDUFC2","2","false","interacts with","9606.ENSP00000358272 (interacts with) 9606.ENSP00000281031"
"NDUFB3","0","0.925","0","6.948412698412699","0.925","0","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000233627","NDUFS7","2","false","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000233627"
"NDUFB3","0","0.97","0","2.5428571428571427","0.97","0","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000299166","NDUFB8","2","false","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000299166"
"NDUFB3","0","0.968","0","2.6222222222222227","0.968","0","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000392709","NDUFS1","2","false","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000392709"
"NDUFB3","0","0.97","0","2.0","0.97","0","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000215565","NDUFB7","2","false","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000215565"
"NDUFB3","0","0.97","0","2.4000000000000004","0.97","0","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000327268","NDUFV2","2","false","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000327268"
"NDUFB3","0","0.978","0","3.448412698412698","0.978","0","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000263774","NDUFS3","2","false","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000263774"
"NDUFB3","0","0.984","0","2.5428571428571427","0.984","0","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000276689","NDUFB9","2","false","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000276689"
"NDUFB3","0","0.97","0","3.126190476190476","0.97","0","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000315774","NDUFS8","2","false","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000315774"
"NDUFB3","0","0.968","0","2.726190476190476","0.968","0","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000356972","NDUFS2","2","false","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000356972"
"NDUFB3","0","0.972","0","2.0","0.972","0","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000274137","NDUFS6","2","false","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000274137"
"NDUFB3","0","0.97","0","2.142857142857143","0.97","0","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000497587","NDUFV1","2","false","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000497587"
"NDUFB3","0","0.976","0","2.0","0.976","0","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000296684","NDUFS4","2","false","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000296684"
"NDUFB3","0","0.907","0","2.976190476190476","0.907","0","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000281031","NDUFC2","2","false","interacts with","9606.ENSP00000407336 (interacts with) 9606.ENSP00000281031"
